
U(x, u) = x^2 + u^2

+-------+------------+-------------+---------------+-------------+
|   x   |   Пикар    | Явный Эйлер | Неявный Эйлер | Рунге-Кутта |
| 1.047 | 4.0619e-01 |  4.0583e-01 |   4.0592e-01  |  4.0619e-01 |
| 1.047 | 4.0682e-01 |  4.0646e-01 |   4.0655e-01  |  4.0682e-01 |
| 1.048 | 4.0745e-01 |  4.0709e-01 |   4.0718e-01  |  4.0745e-01 |
| 1.048 | 4.0809e-01 |  4.0773e-01 |   4.0782e-01  |  4.0809e-01 |
| 1.049 | 4.0872e-01 |  4.0836e-01 |   4.0845e-01  |  4.0872e-01 |
| 1.049 | 4.0935e-01 |  4.0899e-01 |   4.0908e-01  |  4.0935e-01 |
| 1.050 | 4.0999e-01 |  4.0963e-01 |   4.0972e-01  |  4.0999e-01 |
| 1.050 | 4.1062e-01 |  4.1026e-01 |   4.1035e-01  |  4.1062e-01 |
| 1.051 | 4.1126e-01 |  4.1090e-01 |   4.1099e-01  |  4.1126e-01 |
| 1.051 | 4.1190e-01 |  4.1153e-01 |   4.1163e-01  |  4.1190e-01 |
| 1.052 | 4.1254e-01 |  4.1217e-01 |   4.1226e-01  |  4.1254e-01 |
| 1.052 | 4.1318e-01 |  4.1281e-01 |   4.1290e-01  |  4.1318e-01 |
| 1.053 | 4.1381e-01 |  4.1345e-01 |   4.1354e-01  |  4.1382e-01 |
| 1.053 | 4.1446e-01 |  4.1409e-01 |   4.1418e-01  |  4.1446e-01 |
| 1.054 | 4.1510e-01 |  4.1473e-01 |   4.1482e-01  |  4.1510e-01 |
| 1.054 | 4.1574e-01 |  4.1537e-01 |   4.1546e-01  |  4.1574e-01 |
| 1.055 | 4.1638e-01 |  4.1601e-01 |   4.1611e-01  |  4.1638e-01 |
| 1.055 | 4.1702e-01 |  4.1666e-01 |   4.1675e-01  |  4.1703e-01 |
| 1.056 | 4.1767e-01 |  4.1730e-01 |   4.1739e-01  |  4.1767e-01 |
| 1.056 | 4.1831e-01 |  4.1794e-01 |   4.1804e-01  |  4.1831e-01 |
| 1.057 | 4.1896e-01 |  4.1859e-01 |   4.1869e-01  |  4.1896e-01 |
| 1.057 | 4.1961e-01 |  4.1924e-01 |   4.1933e-01  |  4.1961e-01 |
| 1.058 | 4.2025e-01 |  4.1988e-01 |   4.1998e-01  |  4.2026e-01 |
| 1.058 | 4.2090e-01 |  4.2053e-01 |   4.2063e-01  |  4.2090e-01 |
| 1.059 | 4.2155e-01 |  4.2118e-01 |   4.2128e-01  |  4.2155e-01 |
| 1.059 | 4.2220e-01 |  4.2183e-01 |   4.2193e-01  |  4.2220e-01 |
| 1.060 | 4.2285e-01 |  4.2248e-01 |   4.2258e-01  |  4.2285e-01 |
| 1.060 | 4.2350e-01 |  4.2313e-01 |   4.2323e-01  |  4.2351e-01 |
| 1.061 | 4.2416e-01 |  4.2378e-01 |   4.2388e-01  |  4.2416e-01 |
| 1.061 | 4.2481e-01 |  4.2443e-01 |   4.2453e-01  |  4.2481e-01 |
| 1.062 | 4.2546e-01 |  4.2509e-01 |   4.2519e-01  |  4.2546e-01 |
| 1.062 | 4.2612e-01 |  4.2574e-01 |   4.2584e-01  |  4.2612e-01 |
| 1.063 | 4.2678e-01 |  4.2640e-01 |   4.2650e-01  |  4.2678e-01 |
| 1.063 | 4.2743e-01 |  4.2705e-01 |   4.2715e-01  |  4.2743e-01 |
| 1.064 | 4.2809e-01 |  4.2771e-01 |   4.2781e-01  |  4.2809e-01 |
| 1.065 | 4.2875e-01 |  4.2837e-01 |   4.2847e-01  |  4.2875e-01 |
| 1.065 | 4.2941e-01 |  4.2903e-01 |   4.2913e-01  |  4.2941e-01 |
| 1.065 | 4.3007e-01 |  4.2969e-01 |   4.2979e-01  |  4.3007e-01 |
| 1.066 | 4.3073e-01 |  4.3035e-01 |   4.3045e-01  |  4.3073e-01 |
| 1.067 | 4.3139e-01 |  4.3101e-01 |   4.3111e-01  |  4.3139e-01 |
| 1.067 | 4.3205e-01 |  4.3167e-01 |   4.3177e-01  |  4.3205e-01 |
| 1.067 | 4.3271e-01 |  4.3233e-01 |   4.3243e-01  |  4.3271e-01 |
| 1.068 | 4.3338e-01 |  4.3299e-01 |   4.3310e-01  |  4.3338e-01 |
| 1.069 | 4.3404e-01 |  4.3366e-01 |   4.3376e-01  |  4.3404e-01 |
| 1.069 | 4.3471e-01 |  4.3432e-01 |   4.3443e-01  |  4.3471e-01 |
| 1.069 | 4.3537e-01 |  4.3499e-01 |   4.3509e-01  |  4.3537e-01 |
| 1.070 | 4.3604e-01 |  4.3565e-01 |   4.3576e-01  |  4.3604e-01 |
| 1.071 | 4.3671e-01 |  4.3632e-01 |   4.3643e-01  |  4.3671e-01 |
| 1.071 | 4.3738e-01 |  4.3699e-01 |   4.3709e-01  |  4.3738e-01 |
| 1.071 | 4.3805e-01 |  4.3766e-01 |   4.3776e-01  |  4.3805e-01 |
| 1.072 | 4.3872e-01 |  4.3833e-01 |   4.3843e-01  |  4.3872e-01 |
| 1.073 | 4.3939e-01 |  4.3900e-01 |   4.3910e-01  |  4.3939e-01 |
| 1.073 | 4.4006e-01 |  4.3967e-01 |   4.3978e-01  |  4.4006e-01 |
| 1.073 | 4.4073e-01 |  4.4034e-01 |   4.4045e-01  |  4.4073e-01 |
| 1.074 | 4.4141e-01 |  4.4102e-01 |   4.4112e-01  |  4.4141e-01 |
| 1.075 | 4.4208e-01 |  4.4169e-01 |   4.4180e-01  |  4.4208e-01 |
| 1.075 | 4.4276e-01 |  4.4237e-01 |   4.4247e-01  |  4.4276e-01 |
| 1.075 | 4.4343e-01 |  4.4304e-01 |   4.4315e-01  |  4.4343e-01 |
| 1.076 | 4.4411e-01 |  4.4372e-01 |   4.4383e-01  |  4.4411e-01 |
| 1.077 | 4.4479e-01 |  4.4439e-01 |   4.4450e-01  |  4.4479e-01 |
| 1.077 | 4.4547e-01 |  4.4507e-01 |   4.4518e-01  |  4.4547e-01 |
| 1.077 | 4.4615e-01 |  4.4575e-01 |   4.4586e-01  |  4.4615e-01 |
| 1.078 | 4.4683e-01 |  4.4643e-01 |   4.4654e-01  |  4.4683e-01 |
| 1.079 | 4.4751e-01 |  4.4711e-01 |   4.4722e-01  |  4.4751e-01 |
| 1.079 | 4.4819e-01 |  4.4779e-01 |   4.4790e-01  |  4.4819e-01 |
| 1.079 | 4.4887e-01 |  4.4848e-01 |   4.4859e-01  |  4.4887e-01 |
| 1.080 | 4.4956e-01 |  4.4916e-01 |   4.4927e-01  |  4.4956e-01 |
| 1.081 | 4.5024e-01 |  4.4984e-01 |   4.4995e-01  |  4.5024e-01 |
| 1.081 | 4.5093e-01 |  4.5053e-01 |   4.5064e-01  |  4.5093e-01 |
| 1.081 | 4.5161e-01 |  4.5121e-01 |   4.5133e-01  |  4.5161e-01 |
| 1.082 | 4.5230e-01 |  4.5190e-01 |   4.5201e-01  |  4.5230e-01 |
| 1.083 | 4.5299e-01 |  4.5259e-01 |   4.5270e-01  |  4.5299e-01 |
| 1.083 | 4.5368e-01 |  4.5328e-01 |   4.5339e-01  |  4.5368e-01 |
| 1.083 | 4.5437e-01 |  4.5397e-01 |   4.5408e-01  |  4.5437e-01 |
| 1.084 | 4.5506e-01 |  4.5466e-01 |   4.5477e-01  |  4.5506e-01 |
| 1.085 | 4.5575e-01 |  4.5535e-01 |   4.5546e-01  |  4.5575e-01 |
| 1.085 | 4.5644e-01 |  4.5604e-01 |   4.5615e-01  |  4.5644e-01 |
| 1.085 | 4.5713e-01 |  4.5673e-01 |   4.5685e-01  |  4.5714e-01 |
| 1.086 | 4.5783e-01 |  4.5742e-01 |   4.5754e-01  |  4.5783e-01 |
| 1.087 | 4.5852e-01 |  4.5812e-01 |   4.5823e-01  |  4.5852e-01 |
| 1.087 | 4.5922e-01 |  4.5881e-01 |   4.5893e-01  |  4.5922e-01 |
| 1.087 | 4.5992e-01 |  4.5951e-01 |   4.5963e-01  |  4.5992e-01 |
| 1.088 | 4.6061e-01 |  4.6021e-01 |   4.6032e-01  |  4.6061e-01 |
| 1.089 | 4.6131e-01 |  4.6090e-01 |   4.6102e-01  |  4.6131e-01 |
| 1.089 | 4.6201e-01 |  4.6160e-01 |   4.6172e-01  |  4.6201e-01 |
| 1.089 | 4.6271e-01 |  4.6230e-01 |   4.6242e-01  |  4.6271e-01 |
| 1.090 | 4.6341e-01 |  4.6300e-01 |   4.6312e-01  |  4.6341e-01 |
| 1.091 | 4.6411e-01 |  4.6370e-01 |   4.6382e-01  |  4.6411e-01 |
| 1.091 | 4.6482e-01 |  4.6441e-01 |   4.6453e-01  |  4.6482e-01 |
| 1.091 | 4.6552e-01 |  4.6511e-01 |   4.6523e-01  |  4.6552e-01 |
| 1.092 | 4.6623e-01 |  4.6581e-01 |   4.6593e-01  |  4.6623e-01 |
| 1.093 | 4.6693e-01 |  4.6652e-01 |   4.6664e-01  |  4.6693e-01 |
| 1.093 | 4.6764e-01 |  4.6722e-01 |   4.6734e-01  |  4.6764e-01 |
| 1.093 | 4.6834e-01 |  4.6793e-01 |   4.6805e-01  |  4.6834e-01 |
| 1.094 | 4.6905e-01 |  4.6864e-01 |   4.6876e-01  |  4.6905e-01 |
| 1.095 | 4.6976e-01 |  4.6935e-01 |   4.6947e-01  |  4.6976e-01 |
| 1.095 | 4.7047e-01 |  4.7005e-01 |   4.7018e-01  |  4.7047e-01 |
| 1.095 | 4.7118e-01 |  4.7076e-01 |   4.7089e-01  |  4.7118e-01 |
| 1.096 | 4.7189e-01 |  4.7148e-01 |   4.7160e-01  |  4.7189e-01 |
| 1.097 | 4.7260e-01 |  4.7219e-01 |   4.7231e-01  |  4.7261e-01 |
| 1.097 | 4.7332e-01 |  4.7290e-01 |   4.7302e-01  |  4.7332e-01 |
| 1.097 | 4.7403e-01 |  4.7361e-01 |   4.7374e-01  |  4.7403e-01 |
| 1.098 | 4.7475e-01 |  4.7433e-01 |   4.7445e-01  |  4.7475e-01 |
| 1.099 | 4.7546e-01 |  4.7504e-01 |   4.7517e-01  |  4.7546e-01 |
| 1.099 | 4.7618e-01 |  4.7576e-01 |   4.7588e-01  |  4.7618e-01 |
| 1.099 | 4.7690e-01 |  4.7648e-01 |   4.7660e-01  |  4.7690e-01 |
| 1.100 | 4.7762e-01 |  4.7719e-01 |   4.7732e-01  |  4.7762e-01 |
| 1.101 | 4.7834e-01 |  4.7791e-01 |   4.7804e-01  |  4.7834e-01 |
| 1.101 | 4.7906e-01 |  4.7863e-01 |   4.7876e-01  |  4.7906e-01 |
| 1.101 | 4.7978e-01 |  4.7935e-01 |   4.7948e-01  |  4.7978e-01 |
| 1.102 | 4.8050e-01 |  4.8008e-01 |   4.8020e-01  |  4.8050e-01 |
| 1.103 | 4.8122e-01 |  4.8080e-01 |   4.8093e-01  |  4.8122e-01 |
| 1.103 | 4.8195e-01 |  4.8152e-01 |   4.8165e-01  |  4.8195e-01 |
| 1.103 | 4.8267e-01 |  4.8225e-01 |   4.8237e-01  |  4.8267e-01 |
| 1.104 | 4.8340e-01 |  4.8297e-01 |   4.8310e-01  |  4.8340e-01 |
| 1.105 | 4.8412e-01 |  4.8370e-01 |   4.8383e-01  |  4.8412e-01 |
| 1.105 | 4.8485e-01 |  4.8442e-01 |   4.8455e-01  |  4.8485e-01 |
| 1.105 | 4.8558e-01 |  4.8515e-01 |   4.8528e-01  |  4.8558e-01 |
| 1.106 | 4.8631e-01 |  4.8588e-01 |   4.8601e-01  |  4.8631e-01 |
| 1.107 | 4.8704e-01 |  4.8661e-01 |   4.8674e-01  |  4.8704e-01 |
| 1.107 | 4.8777e-01 |  4.8734e-01 |   4.8747e-01  |  4.8777e-01 |
| 1.107 | 4.8850e-01 |  4.8807e-01 |   4.8820e-01  |  4.8850e-01 |
| 1.108 | 4.8924e-01 |  4.8880e-01 |   4.8894e-01  |  4.8924e-01 |
| 1.109 | 4.8997e-01 |  4.8954e-01 |   4.8967e-01  |  4.8997e-01 |
| 1.109 | 4.9071e-01 |  4.9027e-01 |   4.9041e-01  |  4.9071e-01 |
| 1.109 | 4.9144e-01 |  4.9101e-01 |   4.9114e-01  |  4.9144e-01 |
| 1.110 | 4.9218e-01 |  4.9174e-01 |   4.9188e-01  |  4.9218e-01 |
| 1.111 | 4.9292e-01 |  4.9248e-01 |   4.9261e-01  |  4.9292e-01 |
| 1.111 | 4.9365e-01 |  4.9322e-01 |   4.9335e-01  |  4.9365e-01 |
| 1.111 | 4.9439e-01 |  4.9396e-01 |   4.9409e-01  |  4.9439e-01 |
| 1.112 | 4.9513e-01 |  4.9470e-01 |   4.9483e-01  |  4.9513e-01 |
| 1.113 | 4.9588e-01 |  4.9544e-01 |   4.9557e-01  |  4.9588e-01 |
| 1.113 | 4.9662e-01 |  4.9618e-01 |   4.9632e-01  |  4.9662e-01 |
| 1.113 | 4.9736e-01 |  4.9692e-01 |   4.9706e-01  |  4.9736e-01 |
| 1.114 | 4.9810e-01 |  4.9766e-01 |   4.9780e-01  |  4.9811e-01 |
| 1.115 | 4.9885e-01 |  4.9841e-01 |   4.9855e-01  |  4.9885e-01 |
| 1.115 | 4.9960e-01 |  4.9915e-01 |   4.9929e-01  |  4.9960e-01 |
| 1.115 | 5.0034e-01 |  4.9990e-01 |   5.0004e-01  |  5.0034e-01 |
| 1.116 | 5.0109e-01 |  5.0065e-01 |   5.0079e-01  |  5.0109e-01 |
| 1.117 | 5.0184e-01 |  5.0140e-01 |   5.0154e-01  |  5.0184e-01 |
| 1.117 | 5.0259e-01 |  5.0214e-01 |   5.0228e-01  |  5.0259e-01 |
| 1.117 | 5.0334e-01 |  5.0289e-01 |   5.0304e-01  |  5.0334e-01 |
| 1.118 | 5.0409e-01 |  5.0365e-01 |   5.0379e-01  |  5.0409e-01 |
| 1.119 | 5.0484e-01 |  5.0440e-01 |   5.0454e-01  |  5.0484e-01 |
| 1.119 | 5.0560e-01 |  5.0515e-01 |   5.0529e-01  |  5.0560e-01 |
| 1.119 | 5.0635e-01 |  5.0590e-01 |   5.0605e-01  |  5.0635e-01 |
| 1.120 | 5.0711e-01 |  5.0666e-01 |   5.0680e-01  |  5.0711e-01 |
| 1.121 | 5.0786e-01 |  5.0741e-01 |   5.0756e-01  |  5.0786e-01 |
| 1.121 | 5.0862e-01 |  5.0817e-01 |   5.0831e-01  |  5.0862e-01 |
| 1.121 | 5.0938e-01 |  5.0893e-01 |   5.0907e-01  |  5.0938e-01 |
| 1.122 | 5.1014e-01 |  5.0969e-01 |   5.0983e-01  |  5.1014e-01 |
| 1.123 | 5.1090e-01 |  5.1045e-01 |   5.1059e-01  |  5.1090e-01 |
| 1.123 | 5.1166e-01 |  5.1121e-01 |   5.1135e-01  |  5.1166e-01 |
| 1.123 | 5.1242e-01 |  5.1197e-01 |   5.1211e-01  |  5.1242e-01 |
| 1.124 | 5.1318e-01 |  5.1273e-01 |   5.1288e-01  |  5.1318e-01 |
| 1.125 | 5.1395e-01 |  5.1349e-01 |   5.1364e-01  |  5.1395e-01 |
| 1.125 | 5.1471e-01 |  5.1426e-01 |   5.1440e-01  |  5.1471e-01 |
| 1.125 | 5.1548e-01 |  5.1502e-01 |   5.1517e-01  |  5.1548e-01 |
| 1.126 | 5.1624e-01 |  5.1579e-01 |   5.1594e-01  |  5.1624e-01 |
| 1.127 | 5.1701e-01 |  5.1655e-01 |   5.1670e-01  |  5.1701e-01 |
| 1.127 | 5.1778e-01 |  5.1732e-01 |   5.1747e-01  |  5.1778e-01 |
| 1.127 | 5.1855e-01 |  5.1809e-01 |   5.1824e-01  |  5.1855e-01 |
| 1.128 | 5.1932e-01 |  5.1886e-01 |   5.1901e-01  |  5.1932e-01 |
| 1.129 | 5.2009e-01 |  5.1963e-01 |   5.1978e-01  |  5.2009e-01 |
| 1.129 | 5.2086e-01 |  5.2040e-01 |   5.2055e-01  |  5.2087e-01 |
| 1.129 | 5.2164e-01 |  5.2118e-01 |   5.2133e-01  |  5.2164e-01 |
| 1.130 | 5.2241e-01 |  5.2195e-01 |   5.2210e-01  |  5.2241e-01 |
| 1.131 | 5.2319e-01 |  5.2272e-01 |   5.2288e-01  |  5.2319e-01 |
| 1.131 | 5.2396e-01 |  5.2350e-01 |   5.2365e-01  |  5.2396e-01 |
| 1.131 | 5.2474e-01 |  5.2428e-01 |   5.2443e-01  |  5.2474e-01 |
| 1.132 | 5.2552e-01 |  5.2505e-01 |   5.2521e-01  |  5.2552e-01 |
| 1.133 | 5.2630e-01 |  5.2583e-01 |   5.2599e-01  |  5.2630e-01 |
| 1.133 | 5.2708e-01 |  5.2661e-01 |   5.2677e-01  |  5.2708e-01 |
| 1.133 | 5.2786e-01 |  5.2739e-01 |   5.2755e-01  |  5.2786e-01 |
| 1.134 | 5.2864e-01 |  5.2817e-01 |   5.2833e-01  |  5.2864e-01 |
| 1.135 | 5.2943e-01 |  5.2896e-01 |   5.2911e-01  |  5.2943e-01 |
| 1.135 | 5.3021e-01 |  5.2974e-01 |   5.2990e-01  |  5.3021e-01 |
| 1.135 | 5.3100e-01 |  5.3052e-01 |   5.3068e-01  |  5.3100e-01 |
| 1.136 | 5.3178e-01 |  5.3131e-01 |   5.3147e-01  |  5.3178e-01 |
| 1.137 | 5.3257e-01 |  5.3210e-01 |   5.3226e-01  |  5.3257e-01 |
| 1.137 | 5.3336e-01 |  5.3288e-01 |   5.3304e-01  |  5.3336e-01 |
| 1.137 | 5.3415e-01 |  5.3367e-01 |   5.3383e-01  |  5.3415e-01 |
| 1.138 | 5.3494e-01 |  5.3446e-01 |   5.3462e-01  |  5.3494e-01 |
| 1.139 | 5.3573e-01 |  5.3525e-01 |   5.3541e-01  |  5.3573e-01 |
| 1.139 | 5.3652e-01 |  5.3604e-01 |   5.3620e-01  |  5.3652e-01 |
| 1.139 | 5.3731e-01 |  5.3684e-01 |   5.3700e-01  |  5.3731e-01 |
| 1.140 | 5.3811e-01 |  5.3763e-01 |   5.3779e-01  |  5.3811e-01 |
| 1.141 | 5.3890e-01 |  5.3842e-01 |   5.3859e-01  |  5.3890e-01 |
| 1.141 | 5.3970e-01 |  5.3922e-01 |   5.3938e-01  |  5.3970e-01 |
| 1.141 | 5.4049e-01 |  5.4001e-01 |   5.4018e-01  |  5.4050e-01 |
| 1.142 | 5.4129e-01 |  5.4081e-01 |   5.4098e-01  |  5.4129e-01 |
| 1.143 | 5.4209e-01 |  5.4161e-01 |   5.4178e-01  |  5.4209e-01 |
| 1.143 | 5.4289e-01 |  5.4241e-01 |   5.4258e-01  |  5.4289e-01 |
| 1.143 | 5.4369e-01 |  5.4321e-01 |   5.4338e-01  |  5.4369e-01 |
| 1.144 | 5.4449e-01 |  5.4401e-01 |   5.4418e-01  |  5.4450e-01 |
| 1.145 | 5.4530e-01 |  5.4481e-01 |   5.4498e-01  |  5.4530e-01 |
| 1.145 | 5.4610e-01 |  5.4562e-01 |   5.4578e-01  |  5.4610e-01 |
| 1.145 | 5.4691e-01 |  5.4642e-01 |   5.4659e-01  |  5.4691e-01 |
| 1.146 | 5.4771e-01 |  5.4723e-01 |   5.4740e-01  |  5.4771e-01 |
| 1.147 | 5.4852e-01 |  5.4803e-01 |   5.4820e-01  |  5.4852e-01 |
| 1.147 | 5.4933e-01 |  5.4884e-01 |   5.4901e-01  |  5.4933e-01 |
| 1.147 | 5.5014e-01 |  5.4965e-01 |   5.4982e-01  |  5.5014e-01 |
| 1.148 | 5.5095e-01 |  5.5046e-01 |   5.5063e-01  |  5.5095e-01 |
| 1.149 | 5.5176e-01 |  5.5127e-01 |   5.5144e-01  |  5.5176e-01 |
| 1.149 | 5.5257e-01 |  5.5208e-01 |   5.5225e-01  |  5.5257e-01 |
| 1.149 | 5.5338e-01 |  5.5289e-01 |   5.5307e-01  |  5.5339e-01 |
| 1.150 | 5.5420e-01 |  5.5371e-01 |   5.5388e-01  |  5.5420e-01 |
| 1.151 | 5.5501e-01 |  5.5452e-01 |   5.5469e-01  |  5.5502e-01 |
| 1.151 | 5.5583e-01 |  5.5534e-01 |   5.5551e-01  |  5.5583e-01 |
| 1.151 | 5.5665e-01 |  5.5615e-01 |   5.5633e-01  |  5.5665e-01 |
| 1.152 | 5.5747e-01 |  5.5697e-01 |   5.5715e-01  |  5.5747e-01 |
| 1.153 | 5.5829e-01 |  5.5779e-01 |   5.5797e-01  |  5.5829e-01 |
| 1.153 | 5.5911e-01 |  5.5861e-01 |   5.5879e-01  |  5.5911e-01 |
| 1.153 | 5.5993e-01 |  5.5943e-01 |   5.5961e-01  |  5.5993e-01 |
| 1.154 | 5.6075e-01 |  5.6025e-01 |   5.6043e-01  |  5.6075e-01 |
| 1.154 | 5.6157e-01 |  5.6107e-01 |   5.6125e-01  |  5.6158e-01 |
| 1.155 | 5.6240e-01 |  5.6190e-01 |   5.6208e-01  |  5.6240e-01 |
| 1.155 | 5.6322e-01 |  5.6272e-01 |   5.6290e-01  |  5.6323e-01 |
| 1.156 | 5.6405e-01 |  5.6355e-01 |   5.6373e-01  |  5.6405e-01 |
| 1.156 | 5.6488e-01 |  5.6438e-01 |   5.6456e-01  |  5.6488e-01 |
| 1.157 | 5.6571e-01 |  5.6520e-01 |   5.6538e-01  |  5.6571e-01 |
| 1.157 | 5.6654e-01 |  5.6603e-01 |   5.6621e-01  |  5.6654e-01 |
| 1.158 | 5.6737e-01 |  5.6686e-01 |   5.6705e-01  |  5.6737e-01 |
| 1.158 | 5.6820e-01 |  5.6769e-01 |   5.6788e-01  |  5.6820e-01 |
| 1.159 | 5.6903e-01 |  5.6853e-01 |   5.6871e-01  |  5.6903e-01 |
| 1.159 | 5.6987e-01 |  5.6936e-01 |   5.6954e-01  |  5.6987e-01 |
| 1.160 | 5.7070e-01 |  5.7019e-01 |   5.7038e-01  |  5.7070e-01 |
| 1.160 | 5.7154e-01 |  5.7103e-01 |   5.7121e-01  |  5.7154e-01 |
| 1.161 | 5.7238e-01 |  5.7187e-01 |   5.7205e-01  |  5.7238e-01 |
| 1.161 | 5.7321e-01 |  5.7270e-01 |   5.7289e-01  |  5.7322e-01 |
| 1.162 | 5.7405e-01 |  5.7354e-01 |   5.7373e-01  |  5.7405e-01 |
| 1.162 | 5.7489e-01 |  5.7438e-01 |   5.7457e-01  |  5.7490e-01 |
| 1.163 | 5.7573e-01 |  5.7522e-01 |   5.7541e-01  |  5.7574e-01 |
| 1.163 | 5.7658e-01 |  5.7606e-01 |   5.7625e-01  |  5.7658e-01 |
| 1.164 | 5.7742e-01 |  5.7691e-01 |   5.7710e-01  |  5.7742e-01 |
| 1.164 | 5.7827e-01 |  5.7775e-01 |   5.7794e-01  |  5.7827e-01 |
| 1.165 | 5.7911e-01 |  5.7860e-01 |   5.7879e-01  |  5.7911e-01 |
| 1.165 | 5.7996e-01 |  5.7944e-01 |   5.7963e-01  |  5.7996e-01 |
| 1.166 | 5.8081e-01 |  5.8029e-01 |   5.8048e-01  |  5.8081e-01 |
| 1.166 | 5.8166e-01 |  5.8114e-01 |   5.8133e-01  |  5.8166e-01 |
| 1.167 | 5.8251e-01 |  5.8199e-01 |   5.8218e-01  |  5.8251e-01 |
| 1.167 | 5.8336e-01 |  5.8284e-01 |   5.8303e-01  |  5.8336e-01 |
| 1.168 | 5.8421e-01 |  5.8369e-01 |   5.8388e-01  |  5.8421e-01 |
| 1.168 | 5.8506e-01 |  5.8454e-01 |   5.8473e-01  |  5.8506e-01 |
| 1.169 | 5.8592e-01 |  5.8539e-01 |   5.8559e-01  |  5.8592e-01 |
| 1.169 | 5.8677e-01 |  5.8625e-01 |   5.8644e-01  |  5.8677e-01 |
| 1.170 | 5.8763e-01 |  5.8710e-01 |   5.8730e-01  |  5.8763e-01 |
| 1.170 | 5.8849e-01 |  5.8796e-01 |   5.8816e-01  |  5.8849e-01 |
| 1.171 | 5.8934e-01 |  5.8882e-01 |   5.8902e-01  |  5.8935e-01 |
| 1.171 | 5.9020e-01 |  5.8968e-01 |   5.8988e-01  |  5.9021e-01 |
| 1.172 | 5.9107e-01 |  5.9054e-01 |   5.9074e-01  |  5.9107e-01 |
| 1.172 | 5.9193e-01 |  5.9140e-01 |   5.9160e-01  |  5.9193e-01 |
| 1.173 | 5.9279e-01 |  5.9226e-01 |   5.9246e-01  |  5.9279e-01 |
| 1.173 | 5.9365e-01 |  5.9312e-01 |   5.9332e-01  |  5.9366e-01 |
| 1.174 | 5.9452e-01 |  5.9399e-01 |   5.9419e-01  |  5.9452e-01 |
| 1.174 | 5.9539e-01 |  5.9485e-01 |   5.9506e-01  |  5.9539e-01 |
| 1.175 | 5.9625e-01 |  5.9572e-01 |   5.9592e-01  |  5.9626e-01 |
| 1.175 | 5.9712e-01 |  5.9659e-01 |   5.9679e-01  |  5.9712e-01 |
| 1.176 | 5.9799e-01 |  5.9746e-01 |   5.9766e-01  |  5.9799e-01 |
| 1.176 | 5.9886e-01 |  5.9833e-01 |   5.9853e-01  |  5.9887e-01 |
| 1.177 | 5.9973e-01 |  5.9920e-01 |   5.9940e-01  |  5.9974e-01 |
| 1.177 | 6.0061e-01 |  6.0007e-01 |   6.0028e-01  |  6.0061e-01 |
| 1.178 | 6.0148e-01 |  6.0094e-01 |   6.0115e-01  |  6.0148e-01 |
| 1.178 | 6.0236e-01 |  6.0182e-01 |   6.0203e-01  |  6.0236e-01 |
| 1.179 | 6.0323e-01 |  6.0269e-01 |   6.0290e-01  |  6.0324e-01 |
| 1.179 | 6.0411e-01 |  6.0357e-01 |   6.0378e-01  |  6.0411e-01 |
| 1.180 | 6.0499e-01 |  6.0445e-01 |   6.0466e-01  |  6.0499e-01 |
| 1.180 | 6.0587e-01 |  6.0533e-01 |   6.0554e-01  |  6.0587e-01 |
| 1.181 | 6.0675e-01 |  6.0621e-01 |   6.0642e-01  |  6.0675e-01 |
| 1.181 | 6.0763e-01 |  6.0709e-01 |   6.0730e-01  |  6.0764e-01 |
| 1.182 | 6.0852e-01 |  6.0797e-01 |   6.0818e-01  |  6.0852e-01 |
| 1.182 | 6.0940e-01 |  6.0885e-01 |   6.0907e-01  |  6.0940e-01 |
| 1.183 | 6.1029e-01 |  6.0974e-01 |   6.0995e-01  |  6.1029e-01 |
| 1.183 | 6.1117e-01 |  6.1062e-01 |   6.1084e-01  |  6.1117e-01 |
| 1.184 | 6.1206e-01 |  6.1151e-01 |   6.1173e-01  |  6.1206e-01 |
| 1.184 | 6.1295e-01 |  6.1240e-01 |   6.1261e-01  |  6.1295e-01 |
| 1.185 | 6.1384e-01 |  6.1329e-01 |   6.1350e-01  |  6.1384e-01 |
| 1.185 | 6.1473e-01 |  6.1418e-01 |   6.1439e-01  |  6.1473e-01 |
| 1.186 | 6.1562e-01 |  6.1507e-01 |   6.1529e-01  |  6.1562e-01 |
| 1.186 | 6.1651e-01 |  6.1596e-01 |   6.1618e-01  |  6.1652e-01 |
| 1.187 | 6.1741e-01 |  6.1686e-01 |   6.1707e-01  |  6.1741e-01 |
| 1.188 | 6.1830e-01 |  6.1775e-01 |   6.1797e-01  |  6.1831e-01 |
| 1.188 | 6.1920e-01 |  6.1865e-01 |   6.1887e-01  |  6.1920e-01 |
| 1.188 | 6.2010e-01 |  6.1954e-01 |   6.1976e-01  |  6.2010e-01 |
| 1.189 | 6.2100e-01 |  6.2044e-01 |   6.2066e-01  |  6.2100e-01 |
| 1.190 | 6.2190e-01 |  6.2134e-01 |   6.2156e-01  |  6.2190e-01 |
| 1.190 | 6.2280e-01 |  6.2224e-01 |   6.2246e-01  |  6.2280e-01 |
| 1.190 | 6.2370e-01 |  6.2314e-01 |   6.2337e-01  |  6.2371e-01 |
| 1.191 | 6.2461e-01 |  6.2405e-01 |   6.2427e-01  |  6.2461e-01 |
| 1.192 | 6.2551e-01 |  6.2495e-01 |   6.2517e-01  |  6.2551e-01 |
