
U(x, u) = x^2 + u^2

+-------+------------+-------------+---------------+-------------+
|   x   |   Пикар    | Явный Эйлер | Неявный Эйлер | Рунге-Кутта |
| 0.628 | 8.3295e-02 |  8.3275e-02 |   8.3276e-02  |  8.3295e-02 |
| 0.628 | 8.3336e-02 |  8.3315e-02 |   8.3316e-02  |  8.3336e-02 |
| 0.629 | 8.3376e-02 |  8.3355e-02 |   8.3356e-02  |  8.3376e-02 |
| 0.629 | 8.3416e-02 |  8.3396e-02 |   8.3396e-02  |  8.3416e-02 |
| 0.629 | 8.3456e-02 |  8.3436e-02 |   8.3436e-02  |  8.3456e-02 |
| 0.629 | 8.3496e-02 |  8.3476e-02 |   8.3477e-02  |  8.3496e-02 |
| 0.629 | 8.3537e-02 |  8.3516e-02 |   8.3517e-02  |  8.3537e-02 |
| 0.629 | 8.3577e-02 |  8.3556e-02 |   8.3557e-02  |  8.3577e-02 |
| 0.629 | 8.3617e-02 |  8.3597e-02 |   8.3597e-02  |  8.3617e-02 |
| 0.629 | 8.3658e-02 |  8.3637e-02 |   8.3638e-02  |  8.3658e-02 |
| 0.629 | 8.3698e-02 |  8.3677e-02 |   8.3678e-02  |  8.3698e-02 |
| 0.629 | 8.3738e-02 |  8.3718e-02 |   8.3718e-02  |  8.3738e-02 |
| 0.630 | 8.3778e-02 |  8.3758e-02 |   8.3759e-02  |  8.3778e-02 |
| 0.630 | 8.3819e-02 |  8.3798e-02 |   8.3799e-02  |  8.3819e-02 |
| 0.630 | 8.3859e-02 |  8.3839e-02 |   8.3839e-02  |  8.3859e-02 |
| 0.630 | 8.3899e-02 |  8.3879e-02 |   8.3880e-02  |  8.3900e-02 |
| 0.630 | 8.3940e-02 |  8.3919e-02 |   8.3920e-02  |  8.3940e-02 |
| 0.630 | 8.3980e-02 |  8.3960e-02 |   8.3960e-02  |  8.3980e-02 |
| 0.630 | 8.4021e-02 |  8.4000e-02 |   8.4001e-02  |  8.4021e-02 |
| 0.630 | 8.4061e-02 |  8.4041e-02 |   8.4041e-02  |  8.4061e-02 |
| 0.630 | 8.4102e-02 |  8.4081e-02 |   8.4082e-02  |  8.4102e-02 |
| 0.630 | 8.4142e-02 |  8.4121e-02 |   8.4122e-02  |  8.4142e-02 |
| 0.631 | 8.4182e-02 |  8.4162e-02 |   8.4163e-02  |  8.4182e-02 |
| 0.631 | 8.4223e-02 |  8.4202e-02 |   8.4203e-02  |  8.4223e-02 |
| 0.631 | 8.4263e-02 |  8.4243e-02 |   8.4243e-02  |  8.4263e-02 |
| 0.631 | 8.4304e-02 |  8.4283e-02 |   8.4284e-02  |  8.4304e-02 |
| 0.631 | 8.4344e-02 |  8.4324e-02 |   8.4324e-02  |  8.4344e-02 |
| 0.631 | 8.4385e-02 |  8.4364e-02 |   8.4365e-02  |  8.4385e-02 |
| 0.631 | 8.4425e-02 |  8.4405e-02 |   8.4406e-02  |  8.4425e-02 |
| 0.631 | 8.4466e-02 |  8.4445e-02 |   8.4446e-02  |  8.4466e-02 |
| 0.631 | 8.4507e-02 |  8.4486e-02 |   8.4487e-02  |  8.4507e-02 |
| 0.631 | 8.4547e-02 |  8.4526e-02 |   8.4527e-02  |  8.4547e-02 |
| 0.632 | 8.4588e-02 |  8.4567e-02 |   8.4568e-02  |  8.4588e-02 |
| 0.632 | 8.4628e-02 |  8.4608e-02 |   8.4608e-02  |  8.4628e-02 |
| 0.632 | 8.4669e-02 |  8.4648e-02 |   8.4649e-02  |  8.4669e-02 |
| 0.632 | 8.4710e-02 |  8.4689e-02 |   8.4690e-02  |  8.4710e-02 |
| 0.632 | 8.4750e-02 |  8.4729e-02 |   8.4730e-02  |  8.4750e-02 |
| 0.632 | 8.4791e-02 |  8.4770e-02 |   8.4771e-02  |  8.4791e-02 |
| 0.632 | 8.4831e-02 |  8.4811e-02 |   8.4812e-02  |  8.4831e-02 |
| 0.632 | 8.4872e-02 |  8.4851e-02 |   8.4852e-02  |  8.4872e-02 |
| 0.632 | 8.4913e-02 |  8.4892e-02 |   8.4893e-02  |  8.4913e-02 |
| 0.632 | 8.4954e-02 |  8.4933e-02 |   8.4934e-02  |  8.4954e-02 |
| 0.633 | 8.4994e-02 |  8.4974e-02 |   8.4974e-02  |  8.4994e-02 |
| 0.633 | 8.5035e-02 |  8.5014e-02 |   8.5015e-02  |  8.5035e-02 |
| 0.633 | 8.5076e-02 |  8.5055e-02 |   8.5056e-02  |  8.5076e-02 |
| 0.633 | 8.5117e-02 |  8.5096e-02 |   8.5097e-02  |  8.5117e-02 |
| 0.633 | 8.5157e-02 |  8.5137e-02 |   8.5137e-02  |  8.5157e-02 |
| 0.633 | 8.5198e-02 |  8.5177e-02 |   8.5178e-02  |  8.5198e-02 |
| 0.633 | 8.5239e-02 |  8.5218e-02 |   8.5219e-02  |  8.5239e-02 |
| 0.633 | 8.5280e-02 |  8.5259e-02 |   8.5260e-02  |  8.5280e-02 |
| 0.633 | 8.5321e-02 |  8.5300e-02 |   8.5301e-02  |  8.5321e-02 |
| 0.633 | 8.5361e-02 |  8.5341e-02 |   8.5341e-02  |  8.5361e-02 |
| 0.634 | 8.5402e-02 |  8.5381e-02 |   8.5382e-02  |  8.5402e-02 |
| 0.634 | 8.5443e-02 |  8.5422e-02 |   8.5423e-02  |  8.5443e-02 |
| 0.634 | 8.5484e-02 |  8.5463e-02 |   8.5464e-02  |  8.5484e-02 |
| 0.634 | 8.5525e-02 |  8.5504e-02 |   8.5505e-02  |  8.5525e-02 |
| 0.634 | 8.5566e-02 |  8.5545e-02 |   8.5546e-02  |  8.5566e-02 |
| 0.634 | 8.5607e-02 |  8.5586e-02 |   8.5587e-02  |  8.5607e-02 |
| 0.634 | 8.5648e-02 |  8.5627e-02 |   8.5628e-02  |  8.5648e-02 |
| 0.634 | 8.5689e-02 |  8.5668e-02 |   8.5669e-02  |  8.5689e-02 |
| 0.634 | 8.5730e-02 |  8.5709e-02 |   8.5709e-02  |  8.5730e-02 |
| 0.634 | 8.5771e-02 |  8.5750e-02 |   8.5750e-02  |  8.5771e-02 |
| 0.635 | 8.5812e-02 |  8.5791e-02 |   8.5791e-02  |  8.5812e-02 |
| 0.635 | 8.5853e-02 |  8.5832e-02 |   8.5832e-02  |  8.5853e-02 |
| 0.635 | 8.5894e-02 |  8.5873e-02 |   8.5873e-02  |  8.5894e-02 |
| 0.635 | 8.5935e-02 |  8.5914e-02 |   8.5914e-02  |  8.5935e-02 |
| 0.635 | 8.5976e-02 |  8.5955e-02 |   8.5955e-02  |  8.5976e-02 |
| 0.635 | 8.6017e-02 |  8.5996e-02 |   8.5997e-02  |  8.6017e-02 |
| 0.635 | 8.6058e-02 |  8.6037e-02 |   8.6038e-02  |  8.6058e-02 |
| 0.635 | 8.6099e-02 |  8.6078e-02 |   8.6079e-02  |  8.6099e-02 |
| 0.635 | 8.6140e-02 |  8.6119e-02 |   8.6120e-02  |  8.6140e-02 |
| 0.635 | 8.6181e-02 |  8.6160e-02 |   8.6161e-02  |  8.6181e-02 |
| 0.636 | 8.6222e-02 |  8.6201e-02 |   8.6202e-02  |  8.6222e-02 |
| 0.636 | 8.6263e-02 |  8.6242e-02 |   8.6243e-02  |  8.6263e-02 |
| 0.636 | 8.6304e-02 |  8.6283e-02 |   8.6284e-02  |  8.6304e-02 |
| 0.636 | 8.6346e-02 |  8.6325e-02 |   8.6325e-02  |  8.6346e-02 |
| 0.636 | 8.6387e-02 |  8.6366e-02 |   8.6367e-02  |  8.6387e-02 |
| 0.636 | 8.6428e-02 |  8.6407e-02 |   8.6408e-02  |  8.6428e-02 |
| 0.636 | 8.6469e-02 |  8.6448e-02 |   8.6449e-02  |  8.6469e-02 |
| 0.636 | 8.6510e-02 |  8.6489e-02 |   8.6490e-02  |  8.6510e-02 |
| 0.636 | 8.6552e-02 |  8.6531e-02 |   8.6531e-02  |  8.6552e-02 |
| 0.636 | 8.6593e-02 |  8.6572e-02 |   8.6573e-02  |  8.6593e-02 |
| 0.637 | 8.6634e-02 |  8.6613e-02 |   8.6614e-02  |  8.6634e-02 |
| 0.637 | 8.6675e-02 |  8.6654e-02 |   8.6655e-02  |  8.6675e-02 |
| 0.637 | 8.6717e-02 |  8.6696e-02 |   8.6696e-02  |  8.6717e-02 |
| 0.637 | 8.6758e-02 |  8.6737e-02 |   8.6738e-02  |  8.6758e-02 |
| 0.637 | 8.6799e-02 |  8.6778e-02 |   8.6779e-02  |  8.6799e-02 |
| 0.637 | 8.6841e-02 |  8.6820e-02 |   8.6820e-02  |  8.6841e-02 |
| 0.637 | 8.6882e-02 |  8.6861e-02 |   8.6862e-02  |  8.6882e-02 |
| 0.637 | 8.6923e-02 |  8.6902e-02 |   8.6903e-02  |  8.6923e-02 |
| 0.637 | 8.6965e-02 |  8.6944e-02 |   8.6944e-02  |  8.6965e-02 |
| 0.637 | 8.7006e-02 |  8.6985e-02 |   8.6986e-02  |  8.7006e-02 |
| 0.638 | 8.7047e-02 |  8.7026e-02 |   8.7027e-02  |  8.7047e-02 |
| 0.638 | 8.7089e-02 |  8.7068e-02 |   8.7069e-02  |  8.7089e-02 |
| 0.638 | 8.7130e-02 |  8.7109e-02 |   8.7110e-02  |  8.7130e-02 |
| 0.638 | 8.7172e-02 |  8.7151e-02 |   8.7151e-02  |  8.7172e-02 |
| 0.638 | 8.7213e-02 |  8.7192e-02 |   8.7193e-02  |  8.7213e-02 |
| 0.638 | 8.7255e-02 |  8.7233e-02 |   8.7234e-02  |  8.7255e-02 |
| 0.638 | 8.7296e-02 |  8.7275e-02 |   8.7276e-02  |  8.7296e-02 |
| 0.638 | 8.7338e-02 |  8.7316e-02 |   8.7317e-02  |  8.7338e-02 |
| 0.638 | 8.7379e-02 |  8.7358e-02 |   8.7359e-02  |  8.7379e-02 |
| 0.638 | 8.7421e-02 |  8.7399e-02 |   8.7400e-02  |  8.7421e-02 |
| 0.639 | 8.7462e-02 |  8.7441e-02 |   8.7442e-02  |  8.7462e-02 |
| 0.639 | 8.7504e-02 |  8.7482e-02 |   8.7483e-02  |  8.7504e-02 |
| 0.639 | 8.7545e-02 |  8.7524e-02 |   8.7525e-02  |  8.7545e-02 |
| 0.639 | 8.7587e-02 |  8.7566e-02 |   8.7566e-02  |  8.7587e-02 |
| 0.639 | 8.7628e-02 |  8.7607e-02 |   8.7608e-02  |  8.7628e-02 |
| 0.639 | 8.7670e-02 |  8.7649e-02 |   8.7650e-02  |  8.7670e-02 |
| 0.639 | 8.7712e-02 |  8.7690e-02 |   8.7691e-02  |  8.7712e-02 |
| 0.639 | 8.7753e-02 |  8.7732e-02 |   8.7733e-02  |  8.7753e-02 |
| 0.639 | 8.7795e-02 |  8.7774e-02 |   8.7774e-02  |  8.7795e-02 |
| 0.639 | 8.7836e-02 |  8.7815e-02 |   8.7816e-02  |  8.7836e-02 |
| 0.640 | 8.7878e-02 |  8.7857e-02 |   8.7858e-02  |  8.7878e-02 |
| 0.640 | 8.7920e-02 |  8.7899e-02 |   8.7899e-02  |  8.7920e-02 |
| 0.640 | 8.7961e-02 |  8.7940e-02 |   8.7941e-02  |  8.7961e-02 |
| 0.640 | 8.8003e-02 |  8.7982e-02 |   8.7983e-02  |  8.8003e-02 |
| 0.640 | 8.8045e-02 |  8.8024e-02 |   8.8024e-02  |  8.8045e-02 |
| 0.640 | 8.8087e-02 |  8.8065e-02 |   8.8066e-02  |  8.8087e-02 |
| 0.640 | 8.8128e-02 |  8.8107e-02 |   8.8108e-02  |  8.8128e-02 |
| 0.640 | 8.8170e-02 |  8.8149e-02 |   8.8150e-02  |  8.8170e-02 |
| 0.640 | 8.8212e-02 |  8.8191e-02 |   8.8191e-02  |  8.8212e-02 |
| 0.640 | 8.8254e-02 |  8.8232e-02 |   8.8233e-02  |  8.8254e-02 |
| 0.641 | 8.8295e-02 |  8.8274e-02 |   8.8275e-02  |  8.8295e-02 |
| 0.641 | 8.8337e-02 |  8.8316e-02 |   8.8317e-02  |  8.8337e-02 |
| 0.641 | 8.8379e-02 |  8.8358e-02 |   8.8359e-02  |  8.8379e-02 |
| 0.641 | 8.8421e-02 |  8.8400e-02 |   8.8400e-02  |  8.8421e-02 |
| 0.641 | 8.8463e-02 |  8.8441e-02 |   8.8442e-02  |  8.8463e-02 |
| 0.641 | 8.8505e-02 |  8.8483e-02 |   8.8484e-02  |  8.8505e-02 |
| 0.641 | 8.8547e-02 |  8.8525e-02 |   8.8526e-02  |  8.8547e-02 |
| 0.641 | 8.8588e-02 |  8.8567e-02 |   8.8568e-02  |  8.8588e-02 |
| 0.641 | 8.8630e-02 |  8.8609e-02 |   8.8610e-02  |  8.8630e-02 |
| 0.641 | 8.8672e-02 |  8.8651e-02 |   8.8652e-02  |  8.8672e-02 |
| 0.642 | 8.8714e-02 |  8.8693e-02 |   8.8694e-02  |  8.8714e-02 |
| 0.642 | 8.8756e-02 |  8.8735e-02 |   8.8736e-02  |  8.8756e-02 |
| 0.642 | 8.8798e-02 |  8.8777e-02 |   8.8777e-02  |  8.8798e-02 |
| 0.642 | 8.8840e-02 |  8.8819e-02 |   8.8819e-02  |  8.8840e-02 |
| 0.642 | 8.8882e-02 |  8.8861e-02 |   8.8861e-02  |  8.8882e-02 |
| 0.642 | 8.8924e-02 |  8.8903e-02 |   8.8903e-02  |  8.8924e-02 |
| 0.642 | 8.8966e-02 |  8.8945e-02 |   8.8945e-02  |  8.8966e-02 |
| 0.642 | 8.9008e-02 |  8.8987e-02 |   8.8987e-02  |  8.9008e-02 |
| 0.642 | 8.9050e-02 |  8.9029e-02 |   8.9029e-02  |  8.9050e-02 |
| 0.642 | 8.9092e-02 |  8.9071e-02 |   8.9072e-02  |  8.9092e-02 |
| 0.643 | 8.9134e-02 |  8.9113e-02 |   8.9114e-02  |  8.9134e-02 |
| 0.643 | 8.9176e-02 |  8.9155e-02 |   8.9156e-02  |  8.9176e-02 |
| 0.643 | 8.9218e-02 |  8.9197e-02 |   8.9198e-02  |  8.9218e-02 |
| 0.643 | 8.9261e-02 |  8.9239e-02 |   8.9240e-02  |  8.9261e-02 |
| 0.643 | 8.9303e-02 |  8.9281e-02 |   8.9282e-02  |  8.9303e-02 |
| 0.643 | 8.9345e-02 |  8.9323e-02 |   8.9324e-02  |  8.9345e-02 |
| 0.643 | 8.9387e-02 |  8.9365e-02 |   8.9366e-02  |  8.9387e-02 |
| 0.643 | 8.9429e-02 |  8.9408e-02 |   8.9408e-02  |  8.9429e-02 |
| 0.643 | 8.9471e-02 |  8.9450e-02 |   8.9451e-02  |  8.9471e-02 |
| 0.643 | 8.9513e-02 |  8.9492e-02 |   8.9493e-02  |  8.9513e-02 |
| 0.644 | 8.9556e-02 |  8.9534e-02 |   8.9535e-02  |  8.9556e-02 |
| 0.644 | 8.9598e-02 |  8.9576e-02 |   8.9577e-02  |  8.9598e-02 |
| 0.644 | 8.9640e-02 |  8.9619e-02 |   8.9619e-02  |  8.9640e-02 |
| 0.644 | 8.9682e-02 |  8.9661e-02 |   8.9662e-02  |  8.9682e-02 |
| 0.644 | 8.9725e-02 |  8.9703e-02 |   8.9704e-02  |  8.9725e-02 |
| 0.644 | 8.9767e-02 |  8.9745e-02 |   8.9746e-02  |  8.9767e-02 |
| 0.644 | 8.9809e-02 |  8.9788e-02 |   8.9788e-02  |  8.9809e-02 |
| 0.644 | 8.9851e-02 |  8.9830e-02 |   8.9831e-02  |  8.9851e-02 |
| 0.644 | 8.9894e-02 |  8.9872e-02 |   8.9873e-02  |  8.9894e-02 |
| 0.644 | 8.9936e-02 |  8.9915e-02 |   8.9915e-02  |  8.9936e-02 |
| 0.645 | 8.9978e-02 |  8.9957e-02 |   8.9958e-02  |  8.9978e-02 |
| 0.645 | 9.0021e-02 |  8.9999e-02 |   9.0000e-02  |  9.0021e-02 |
| 0.645 | 9.0063e-02 |  9.0042e-02 |   9.0042e-02  |  9.0063e-02 |
| 0.645 | 9.0106e-02 |  9.0084e-02 |   9.0085e-02  |  9.0106e-02 |
| 0.645 | 9.0148e-02 |  9.0126e-02 |   9.0127e-02  |  9.0148e-02 |
| 0.645 | 9.0190e-02 |  9.0169e-02 |   9.0170e-02  |  9.0190e-02 |
| 0.645 | 9.0233e-02 |  9.0211e-02 |   9.0212e-02  |  9.0233e-02 |
| 0.645 | 9.0275e-02 |  9.0254e-02 |   9.0254e-02  |  9.0275e-02 |
| 0.645 | 9.0318e-02 |  9.0296e-02 |   9.0297e-02  |  9.0318e-02 |
| 0.645 | 9.0360e-02 |  9.0339e-02 |   9.0339e-02  |  9.0360e-02 |
| 0.646 | 9.0403e-02 |  9.0381e-02 |   9.0382e-02  |  9.0403e-02 |
| 0.646 | 9.0445e-02 |  9.0423e-02 |   9.0424e-02  |  9.0445e-02 |
| 0.646 | 9.0488e-02 |  9.0466e-02 |   9.0467e-02  |  9.0488e-02 |
| 0.646 | 9.0530e-02 |  9.0508e-02 |   9.0509e-02  |  9.0530e-02 |
| 0.646 | 9.0573e-02 |  9.0551e-02 |   9.0552e-02  |  9.0573e-02 |
| 0.646 | 9.0615e-02 |  9.0594e-02 |   9.0594e-02  |  9.0615e-02 |
| 0.646 | 9.0658e-02 |  9.0636e-02 |   9.0637e-02  |  9.0658e-02 |
| 0.646 | 9.0700e-02 |  9.0679e-02 |   9.0679e-02  |  9.0700e-02 |
| 0.646 | 9.0743e-02 |  9.0721e-02 |   9.0722e-02  |  9.0743e-02 |
| 0.646 | 9.0786e-02 |  9.0764e-02 |   9.0765e-02  |  9.0786e-02 |
| 0.647 | 9.0828e-02 |  9.0806e-02 |   9.0807e-02  |  9.0828e-02 |
| 0.647 | 9.0871e-02 |  9.0849e-02 |   9.0850e-02  |  9.0871e-02 |
| 0.647 | 9.0913e-02 |  9.0892e-02 |   9.0893e-02  |  9.0913e-02 |
| 0.647 | 9.0956e-02 |  9.0934e-02 |   9.0935e-02  |  9.0956e-02 |
| 0.647 | 9.0999e-02 |  9.0977e-02 |   9.0978e-02  |  9.0999e-02 |
| 0.647 | 9.1041e-02 |  9.1020e-02 |   9.1021e-02  |  9.1041e-02 |
| 0.647 | 9.1084e-02 |  9.1062e-02 |   9.1063e-02  |  9.1084e-02 |
| 0.647 | 9.1127e-02 |  9.1105e-02 |   9.1106e-02  |  9.1127e-02 |
| 0.647 | 9.1170e-02 |  9.1148e-02 |   9.1149e-02  |  9.1170e-02 |
| 0.647 | 9.1212e-02 |  9.1191e-02 |   9.1191e-02  |  9.1212e-02 |
| 0.648 | 9.1255e-02 |  9.1233e-02 |   9.1234e-02  |  9.1255e-02 |
| 0.648 | 9.1298e-02 |  9.1276e-02 |   9.1277e-02  |  9.1298e-02 |
| 0.648 | 9.1341e-02 |  9.1319e-02 |   9.1320e-02  |  9.1341e-02 |
| 0.648 | 9.1383e-02 |  9.1362e-02 |   9.1362e-02  |  9.1383e-02 |
| 0.648 | 9.1426e-02 |  9.1404e-02 |   9.1405e-02  |  9.1426e-02 |
| 0.648 | 9.1469e-02 |  9.1447e-02 |   9.1448e-02  |  9.1469e-02 |
| 0.648 | 9.1512e-02 |  9.1490e-02 |   9.1491e-02  |  9.1512e-02 |
| 0.648 | 9.1555e-02 |  9.1533e-02 |   9.1534e-02  |  9.1555e-02 |
| 0.648 | 9.1598e-02 |  9.1576e-02 |   9.1577e-02  |  9.1598e-02 |
| 0.648 | 9.1640e-02 |  9.1619e-02 |   9.1619e-02  |  9.1640e-02 |
| 0.648 | 9.1683e-02 |  9.1661e-02 |   9.1662e-02  |  9.1683e-02 |
| 0.649 | 9.1726e-02 |  9.1704e-02 |   9.1705e-02  |  9.1726e-02 |
| 0.649 | 9.1769e-02 |  9.1747e-02 |   9.1748e-02  |  9.1769e-02 |
| 0.649 | 9.1812e-02 |  9.1790e-02 |   9.1791e-02  |  9.1812e-02 |
| 0.649 | 9.1855e-02 |  9.1833e-02 |   9.1834e-02  |  9.1855e-02 |
| 0.649 | 9.1898e-02 |  9.1876e-02 |   9.1877e-02  |  9.1898e-02 |
| 0.649 | 9.1941e-02 |  9.1919e-02 |   9.1920e-02  |  9.1941e-02 |
| 0.649 | 9.1984e-02 |  9.1962e-02 |   9.1963e-02  |  9.1984e-02 |
| 0.649 | 9.2027e-02 |  9.2005e-02 |   9.2006e-02  |  9.2027e-02 |
| 0.649 | 9.2070e-02 |  9.2048e-02 |   9.2049e-02  |  9.2070e-02 |
| 0.649 | 9.2113e-02 |  9.2091e-02 |   9.2092e-02  |  9.2113e-02 |
| 0.650 | 9.2156e-02 |  9.2134e-02 |   9.2135e-02  |  9.2156e-02 |
| 0.650 | 9.2199e-02 |  9.2177e-02 |   9.2178e-02  |  9.2199e-02 |
| 0.650 | 9.2242e-02 |  9.2220e-02 |   9.2221e-02  |  9.2242e-02 |
| 0.650 | 9.2285e-02 |  9.2263e-02 |   9.2264e-02  |  9.2285e-02 |
| 0.650 | 9.2328e-02 |  9.2306e-02 |   9.2307e-02  |  9.2328e-02 |
| 0.650 | 9.2371e-02 |  9.2349e-02 |   9.2350e-02  |  9.2371e-02 |
| 0.650 | 9.2415e-02 |  9.2393e-02 |   9.2393e-02  |  9.2415e-02 |
| 0.650 | 9.2458e-02 |  9.2436e-02 |   9.2437e-02  |  9.2458e-02 |
| 0.650 | 9.2501e-02 |  9.2479e-02 |   9.2480e-02  |  9.2501e-02 |
| 0.650 | 9.2544e-02 |  9.2522e-02 |   9.2523e-02  |  9.2544e-02 |
| 0.651 | 9.2587e-02 |  9.2565e-02 |   9.2566e-02  |  9.2587e-02 |
| 0.651 | 9.2630e-02 |  9.2608e-02 |   9.2609e-02  |  9.2630e-02 |
| 0.651 | 9.2674e-02 |  9.2652e-02 |   9.2652e-02  |  9.2674e-02 |
| 0.651 | 9.2717e-02 |  9.2695e-02 |   9.2696e-02  |  9.2717e-02 |
| 0.651 | 9.2760e-02 |  9.2738e-02 |   9.2739e-02  |  9.2760e-02 |
| 0.651 | 9.2803e-02 |  9.2781e-02 |   9.2782e-02  |  9.2803e-02 |
| 0.651 | 9.2847e-02 |  9.2824e-02 |   9.2825e-02  |  9.2847e-02 |
| 0.651 | 9.2890e-02 |  9.2868e-02 |   9.2869e-02  |  9.2890e-02 |
| 0.651 | 9.2933e-02 |  9.2911e-02 |   9.2912e-02  |  9.2933e-02 |
| 0.651 | 9.2976e-02 |  9.2954e-02 |   9.2955e-02  |  9.2976e-02 |
| 0.652 | 9.3020e-02 |  9.2998e-02 |   9.2998e-02  |  9.3020e-02 |
| 0.652 | 9.3063e-02 |  9.3041e-02 |   9.3042e-02  |  9.3063e-02 |
| 0.652 | 9.3106e-02 |  9.3084e-02 |   9.3085e-02  |  9.3106e-02 |
| 0.652 | 9.3150e-02 |  9.3128e-02 |   9.3129e-02  |  9.3150e-02 |
| 0.652 | 9.3193e-02 |  9.3171e-02 |   9.3172e-02  |  9.3193e-02 |
| 0.652 | 9.3237e-02 |  9.3214e-02 |   9.3215e-02  |  9.3237e-02 |
| 0.652 | 9.3280e-02 |  9.3258e-02 |   9.3259e-02  |  9.3280e-02 |
| 0.652 | 9.3323e-02 |  9.3301e-02 |   9.3302e-02  |  9.3323e-02 |
| 0.652 | 9.3367e-02 |  9.3345e-02 |   9.3345e-02  |  9.3367e-02 |
| 0.652 | 9.3410e-02 |  9.3388e-02 |   9.3389e-02  |  9.3410e-02 |
| 0.653 | 9.3454e-02 |  9.3431e-02 |   9.3432e-02  |  9.3454e-02 |
| 0.653 | 9.3497e-02 |  9.3475e-02 |   9.3476e-02  |  9.3497e-02 |
| 0.653 | 9.3541e-02 |  9.3518e-02 |   9.3519e-02  |  9.3541e-02 |
| 0.653 | 9.3584e-02 |  9.3562e-02 |   9.3563e-02  |  9.3584e-02 |
| 0.653 | 9.3628e-02 |  9.3605e-02 |   9.3606e-02  |  9.3628e-02 |
| 0.653 | 9.3671e-02 |  9.3649e-02 |   9.3650e-02  |  9.3671e-02 |
| 0.653 | 9.3715e-02 |  9.3692e-02 |   9.3693e-02  |  9.3715e-02 |
| 0.653 | 9.3758e-02 |  9.3736e-02 |   9.3737e-02  |  9.3758e-02 |
| 0.653 | 9.3802e-02 |  9.3780e-02 |   9.3780e-02  |  9.3802e-02 |
| 0.653 | 9.3845e-02 |  9.3823e-02 |   9.3824e-02  |  9.3845e-02 |
| 0.654 | 9.3889e-02 |  9.3867e-02 |   9.3868e-02  |  9.3889e-02 |
| 0.654 | 9.3933e-02 |  9.3910e-02 |   9.3911e-02  |  9.3933e-02 |
| 0.654 | 9.3976e-02 |  9.3954e-02 |   9.3955e-02  |  9.3976e-02 |
| 0.654 | 9.4020e-02 |  9.3998e-02 |   9.3998e-02  |  9.4020e-02 |
| 0.654 | 9.4063e-02 |  9.4041e-02 |   9.4042e-02  |  9.4063e-02 |
| 0.654 | 9.4107e-02 |  9.4085e-02 |   9.4086e-02  |  9.4107e-02 |
| 0.654 | 9.4151e-02 |  9.4129e-02 |   9.4129e-02  |  9.4151e-02 |
| 0.654 | 9.4195e-02 |  9.4172e-02 |   9.4173e-02  |  9.4195e-02 |
| 0.654 | 9.4238e-02 |  9.4216e-02 |   9.4217e-02  |  9.4238e-02 |
| 0.654 | 9.4282e-02 |  9.4260e-02 |   9.4261e-02  |  9.4282e-02 |
| 0.655 | 9.4326e-02 |  9.4303e-02 |   9.4304e-02  |  9.4326e-02 |
| 0.655 | 9.4369e-02 |  9.4347e-02 |   9.4348e-02  |  9.4369e-02 |
| 0.655 | 9.4413e-02 |  9.4391e-02 |   9.4392e-02  |  9.4413e-02 |
| 0.655 | 9.4457e-02 |  9.4435e-02 |   9.4436e-02  |  9.4457e-02 |
| 0.655 | 9.4501e-02 |  9.4478e-02 |   9.4479e-02  |  9.4501e-02 |
| 0.655 | 9.4545e-02 |  9.4522e-02 |   9.4523e-02  |  9.4545e-02 |
| 0.655 | 9.4588e-02 |  9.4566e-02 |   9.4567e-02  |  9.4588e-02 |
| 0.655 | 9.4632e-02 |  9.4610e-02 |   9.4611e-02  |  9.4632e-02 |
| 0.655 | 9.4676e-02 |  9.4654e-02 |   9.4655e-02  |  9.4676e-02 |
| 0.655 | 9.4720e-02 |  9.4697e-02 |   9.4698e-02  |  9.4720e-02 |
| 0.656 | 9.4764e-02 |  9.4741e-02 |   9.4742e-02  |  9.4764e-02 |
| 0.656 | 9.4808e-02 |  9.4785e-02 |   9.4786e-02  |  9.4808e-02 |
| 0.656 | 9.4852e-02 |  9.4829e-02 |   9.4830e-02  |  9.4852e-02 |
| 0.656 | 9.4895e-02 |  9.4873e-02 |   9.4874e-02  |  9.4895e-02 |
| 0.656 | 9.4939e-02 |  9.4917e-02 |   9.4918e-02  |  9.4939e-02 |
| 0.656 | 9.4983e-02 |  9.4961e-02 |   9.4962e-02  |  9.4983e-02 |
| 0.656 | 9.5027e-02 |  9.5005e-02 |   9.5006e-02  |  9.5027e-02 |
| 0.656 | 9.5071e-02 |  9.5049e-02 |   9.5050e-02  |  9.5071e-02 |
| 0.656 | 9.5115e-02 |  9.5093e-02 |   9.5094e-02  |  9.5115e-02 |
| 0.656 | 9.5159e-02 |  9.5137e-02 |   9.5138e-02  |  9.5159e-02 |
| 0.657 | 9.5203e-02 |  9.5181e-02 |   9.5182e-02  |  9.5203e-02 |
| 0.657 | 9.5247e-02 |  9.5225e-02 |   9.5226e-02  |  9.5247e-02 |
| 0.657 | 9.5291e-02 |  9.5269e-02 |   9.5270e-02  |  9.5291e-02 |
| 0.657 | 9.5335e-02 |  9.5313e-02 |   9.5314e-02  |  9.5335e-02 |
| 0.657 | 9.5379e-02 |  9.5357e-02 |   9.5358e-02  |  9.5379e-02 |
| 0.657 | 9.5424e-02 |  9.5401e-02 |   9.5402e-02  |  9.5424e-02 |
| 0.657 | 9.5468e-02 |  9.5445e-02 |   9.5446e-02  |  9.5468e-02 |
